7,DSC05695.JPG,24.07463379,120.6528158,270,3.02,6.07,-31.4,"[21, 117, 135, 231, 347, 351, [], 128]"
207,DSC05895.JPG,24.07288005,120.6632813,269,1.43,4.59,-82.47,"[[], 92, 77, 273, 492, 264, 217, 101]"
185,DSC05873.JPG,24.07198486,120.6709961,268,3.64,2.93,-82.75001,"[167, [], 180, 393, 390, 299, 274, 77]"
251,DSC05939.JPG,24.07290446,120.6549805,267,1.89,9.34,89.02,"[117, 227, 254, 558, 474, 345, 351, 231]"
299,DSC05987.JPG,24.07009684,120.6700521,265,3.71,1,-81.00999,"[77, 185, [], 393, 390, 415, 537, 274]"
254,DSC05942.JPG,24.07279867,120.6566406,269,-0.29,5.78,97.53,"[[], 224, 217, 558, [], 345, 251, 226]"
224,DSC05912.JPG,24.07356771,120.6570964,265,3.56,2.81,-84.65,"[[], 101, 220, 558, [], 254, 226, 117]"
351,DSC06039.JPG,24.07219645,120.6519368,268,-3.5,3.47,-83.93,"[128, 7, 347, 474, 463, [], 354, []]"
329,DSC06017.JPG,24.07128499,120.6597493,266,0.11,-7.32,-84.03001,"[217, 264, 273, 545, [], 443, 555, 220]"
492,DSC06180.JPG,24.06785075,120.6642415,274,-0.66,1.01,97.81,"[207, 537, 415, [], [], [], 474, 545]"
71,DSC05759.JPG,24.07393392,120.6712402,269,0.8,5.01,-84.29,"[[], [], [], 180, 167, 299, 77, 48]"
499,DSC06187.JPG,24.06739909,120.6681478,272,0.27,-9.38,94.04,"[415, 390, 500, [], [], [], 492, 531]"
226,DSC05914.JPG,24.07363688,120.6563477,268,0.9,0.94,-82.00999,"[[], 101, 224, 254, [], 251, 227, 117]"
500,DSC06188.JPG,24.06733398,120.6687337,272,0.83,0.7,95.1,"[274, 390, 514, [], [], [], 499, 415]"
